comment,label,comment_clean,has_math_alnum,money_symbol_count,fire_symbol_count,special_char_ratio,number_ratio,stylized_char_ratio,char_count,word_count,avg_word_length,is_very_short
cobahusbu gw 😁,0,cobahusbu gw 😁,False,0,0,0.07142857142857142,0.0,0.0,14,3,4.666666666666667,False
cek,0,cek,False,0,0,0.0,0.0,0.0,3,1,3.0,True
adam,0,adam,False,0,0,0.0,0.0,0.0,4,1,4.0,False
solo travelling ya arsal tim kelana bentala berkunjung,0,solo travelling ya arsal tim kelana bentala berkunjung,False,0,0,0.0,0.0,0.0,54,8,6.75,False
gojo nya kaya pop mart,0,gojo nya kaya pop mart,False,0,0,0.0,0.0,0.0,22,5,4.4,False
kuliah gratis ❤,0,kuliah gratis ❤,False,0,0,0.06666666666666667,0.0,0.0,15,3,5.0,False
pulak gw pikirnya udah massive demonstran menuntut keresahan negara berlatar bukit golgata,0,pulak gw pikirnya udah massive demonstran menuntut keresahan negara berlatar bukit golgata,False,0,0,0.0,0.0,0.0,90,12,7.5,False
bujang loba pisan iklan na,0,bujang loba pisan iklan na,False,0,0,0.0,0.0,0.0,26,5,5.2,False
udah bang udah bang 1111,0,udah bang udah bang 11,False,0,0,0.0,0.16666666666666666,0.0,24,5,4.8,False
dok klu vertigo faktor penyebabnya n upaya penanganannya bgmna sy sdh 15 thn mengidap vertigo kumat 3 hr smp seminggu umur 60 thn vertigonya smp 1 bln dok mengganggu aktivitas sy msh aktif sbgai akademisi tks responnya dokter tirta 🙏,0,dok klu vertigo faktor penyebabnya n upaya penanganannya bgmna sy sdh 15 thn mengidap vertigo kumat 3 hr smp seminggu umur 60 thn vertigonya smp 1 bln dok mengganggu aktivitas sy msh aktif sbgai akademisi tks responnya dokter tirta 🙏,False,0,0,0.004291845493562232,0.02575107296137339,0.0,233,40,5.825,False
keluarga cemara 🤗🤗🤗,0,keluarga cemara 🤗🤗,False,0,0,0.15789473684210525,0.0,0.0,19,3,6.333333333333333,False
omagaa,0,omagaa,False,0,0,0.0,0.0,0.0,6,1,6.0,False
hallo timnas udia17tahun jumaeadulu petjuangau makinberat kedepan cous nova pasang tetus putu panji pemsin massa timnas pengganti rizki rifho nsntinya,0,hallo timnas udia17tahun jumaeadulu petjuangau makinberat kedepan cous nova pasang tetus putu panji pemsin massa timnas pengganti rizki rifho nsntinya,False,0,0,0.0,0.013333333333333334,0.0,150,20,7.5,False
sma bukit duri adl suzuran versi indonesia,0,sma bukit duri adl suzuran versi indonesia,False,0,0,0.0,0.0,0.0,42,7,6.0,False
main santai menang 𝗣 𝗟 𝗨 𝗧 𝗢 𝟴 𝟴 emang beda 🔥 🔥,1,mainsantaimenangpluto88emangbeda🔥🔥,True,0,2,0.0425531914893617,0.0425531914893617,0.14893617021276595,47,14,3.357142857142857,False
nendoroid gojo,0,nendoroid gojo,False,0,0,0.0,0.0,0.0,14,2,7.0,False
biak numfor kaka gas sudaa 😁,0,biak numfor kaka gas sudaa 😁,False,0,0,0.03571428571428571,0.0,0.0,28,6,4.666666666666667,False
bg sekedar masukan bg bagus abg konten edukasi ilmu ekonomi bg biar mengedukasi masyarakat muda muda biar mengerti ekonomi abg udah paham mengerti tntg ekonomi bagus konten abg adsense abg hehe cman masukan aja sih bg,0,bg sekedar masukan bg bagus abg konten edukasi ilmu ekonomi bg biar mengedukasi masyarakat muda muda biar mengerti ekonomi abg udah paham mengerti tntg ekonomi bagus konten abg adsense abg hehe cman masukan aja sih bg,False,0,0,0.0,0.0,0.0,217,36,6.027777777777778,False
auto senyum buka 𝗣 𝗟 𝗨 𝗧 𝗢 𝟴 𝟴 cuannya gak kirakira 🔥 🔥,1,autosenyumbukapluto88cuannyagakkirakira🔥🔥,True,0,2,0.03636363636363636,0.03636363636363636,0.12727272727272726,55,15,3.6666666666666665,False
sumantosubianto pemikiran negara barat beda andaikan jokowi tunjukin ijazahnya boro boro percaya ijazahnya dipake aneh aneh netizen negara benci objektif kepalang benci rencana ngerusak nama orang benci,0,sumantosubianto pemikiran negara barat beda andaikan jokowi tunjukin ijazahnya boro boro percaya ijazahnya dipake aneh aneh netizen negara benci objektif kepalang benci rencana ngerusak nama orang benci,False,0,0,0.0,0.0,0.0,202,27,7.481481481481482,False
pendapat gua udh wakilin,0,pendapat gua udh wakilin,False,0,0,0.0,0.0,0.0,24,4,6.0,False
manajemen pemasaran,0,manajemen pemasaran,False,0,0,0.0,0.0,0.0,19,2,9.5,False
masuk iki iso serasa kuliah ekonomi mantap mas ferry pokok iki kudu teroooss sampek pol,0,masuk iki iso serasa kuliah ekonomi mantap mas ferry pokok iki kudu terooss sampek pol,False,0,0,0.0,0.0,0.0,87,15,5.8,False
setuju banget keren,0,setuju banget keren,False,0,0,0.0,0.0,0.0,19,3,6.333333333333333,False
penyakit kronis pemain indonesia local timnas u17 dlm match iniiq nya jongkokfast thinknya minus tinggal man to man dg goalkeeperseharusnya goal dg bodo nya ambil lurus diadu bola pemain indonesia susah majunya mngkn catatan novautk mencari striker yg fast think body balance yg masukkan bangku cadangakan mirza yg gagal berebut bola lowclass berkali2 gagal amankan bola terllau tarkam,0,penyakit kronis pemain indonesia local timnas u17 dlm match iniiq nya jongkokfast thinknya minus tinggal man to man dg goalkeeperseharusnya goal dg bodo nya ambil lurus diadu bola pemain indonesia susah majunya mngkn catatan novautk mencari striker yg fast think body balance yg masukkan bangku cadangakan mirza yg gagal berebut bola lowclass berkali2 gagal amankan bola terllau tarkam,False,0,0,0.0,0.007792207792207792,0.0,385,58,6.637931034482759,False
woyyy tau aja menarikku menonton videomu bangggg edit membagongkan ihhhhh bikin sedih 😂😂😂😂 😭😭😭,0,woyy tau aja menarikku menonton videomu bangg edit membagongkan ihh bikin sedih 😂😂 😭😭,False,0,0,0.07446808510638298,0.0,0.0,94,14,6.714285714285714,False
asliny harga ny 10juta asli harga ny 10 ribu 🤣🤣,0,asliny harga ny 10juta asli harga ny 10 ribu 🤣🤣,False,0,0,0.0425531914893617,0.0851063829787234,0.0,47,10,4.7,False
coba bos bahas bitcoin nya kya,0,coba bos bahas bitcoin nya kya,False,0,0,0.0,0.0,0.0,30,6,5.0,False
era prabowo krisis keuangan lahan pekerjaan berkurang 😁😁😁,0,era prabowo krisis keuangan lahan pekerjaan berkurang 😁😁,False,0,0,0.05263157894736842,0.0,0.0,57,8,7.125,False
kameranya ni bang bagus banget,0,kameranya ni bang bagus banget,False,0,0,0.0,0.0,0.0,30,5,6.0,False
jelajahi dunia 𝘋 𝑂 r 𝐀 𝟩 𝟳 lihat ditawarkannya 😘,1,jelajahiduniadora77lihatditawarkannya😘,True,0,0,0.020833333333333332,0.041666666666666664,0.10416666666666667,48,11,4.363636363636363,False
remaja spek setan sesameflamed,0,remaja spek setan sesameflamed,False,0,0,0.0,0.0,0.0,30,4,7.5,False
wahhh menyumbanng pengagum boruto wkwkwkk,0,wahh menyumbanng pengagum boruto wkwkwkk,False,0,0,0.0,0.0,0.0,41,5,8.2,False
rebutan jd nomer komentar si jon 😂🙏,0,rebutan jd nomer komentar si jon 😂🙏,False,0,0,0.05714285714285714,0.0,0.0,35,7,5.0,False
garcep,0,garcep,False,0,0,0.0,0.0,0.0,6,1,6.0,False
selamat era post modern dimana orang narasumberpengajar memilki sertifikat kompetensi yg terukur yg memenuhi yg dirasa sesuai mendukung yg pikiran contohnya mantan pegawai kementerian keuangan narsum aspek itupun politik komunikasi terima kasih,0,selamat era post modern dimana orang narasumberpengajar memilki sertifikat kompetensi yg terukur yg memenuhi yg dirasa sesuai mendukung yg pikiran contohnya mantan pegawai kementerian keuangan narsum aspek itupun politik komunikasi terima kasih,False,0,0,0.0,0.0,0.0,244,32,7.625,False
hadirrrrrrrrrrrrrrrr 😂🎉,0,hadirr 😂🎉,False,0,0,0.08695652173913043,0.0,0.0,23,2,11.5,False
terima kasi rezekinya 𝗪𝗘𝗧𝗢𝗡𝟴𝟴,1,terima kasi rezekinya weton88,True,0,0,0.0,0.06896551724137931,0.2413793103448276,29,4,7.25,False
medy renaldi gk kenal koboi 🗿,0,medy renaldi gk kenal koboi 🗿,False,0,0,0.034482758620689655,0.0,0.0,29,6,4.833333333333333,False
maen indo jlek peluang sia in aduh pasing sembrwut,0,maen indo jlek peluang sia in aduh pasing sembrwut,False,0,0,0.0,0.0,0.0,50,9,5.555555555555555,False
aaaa i hate u 😒,0,aaihateu😒,False,0,0,0.06666666666666667,0.0,0.0,15,5,3.0,False
indonesia negara maju,0,indonesia negara maju,False,0,0,0.0,0.0,0.0,21,3,7.0,False
yg dipake speed main papji,0,yg dipake speed main papji,False,0,0,0.0,0.0,0.0,26,5,5.2,False
merinding terharu 🥺,0,merinding terharu 🥺,False,0,0,0.05263157894736842,0.0,0.0,19,3,6.333333333333333,False
gw setuju security karna penggambaran dunia nya chaos terbiasa kerusuhan pas berita kerusuhan sewajarnya security langsung kepikiran pulang sisanya setuju sih ekspektasi² menggambarkan plot terjebak gudang building character jefri dapet ngeliatnya kaya anak sma berandal kriminal aja,0,gw setuju security karna penggambaran dunia nya chaos terbiasa kerusuhan pas berita kerusuhan sewajarnya security langsung kepikiran pulang sisanya setuju sih ekspektasi2 menggambarkan plot terjebak gudang building character jefri dapet ngeliatnya kaya anak sma berandal kriminal aja,False,0,0,0.0,0.0035335689045936395,0.0,283,37,7.648648648648648,False
gue paham lu bahas bang kurasakan selesai nonton filmnya bioskop emang plotnya rada dipaksa dimasukkan overall jokan ga gagal film takjub pas part jefri dkk masuk sma duri bawa parang sinematografi backsound movement nya bagusss bangett,0,gue paham lu bahas bang kurasakan selesai nonton filmnya bioskop emang plotnya rada dipaksa dimasukkan overall jokan ga gagal film takjub pas part jefri dkk masuk sma duri bawa parang sinematografi backsound movement nya baguss bangett,False,0,0,0.0,0.0,0.0,236,36,6.555555555555555,False
admin judol aja bayar pajak polisi 😂😂😂,0,admin judol aja bayar pajak polisi 😂😂,False,0,0,0.07894736842105263,0.0,0.0,38,7,5.428571428571429,False
maaf volume 10 nokia 3310 udh kenceng banget smpe disuruh kecilin sm tetangga keknya tht,0,maaf volume 10 nokia 3310 udh kenceng banget smpe disuruh kecilin sm tetangga keknya tht,False,0,0,0.0,0.06818181818181818,0.0,88,15,5.866666666666666,False
klo sowan gua iclik si yuli,0,klo sowan gua iclik si yuli,False,0,0,0.0,0.0,0.0,27,6,4.5,False
mudah dipengaruhi lawan prabowo mempengaruhi pemilih prabowo memilih pilih prabowo,0,mudah dipengaruhi lawan prabowo mempengaruhi pemilih prabowo memilih pilih prabowo,False,0,0,0.0,0.0,0.0,82,10,8.2,False
energi bang timo review onpoint 🔥🔥,0,energi bang timo review onpoint 🔥🔥,False,0,2,0.058823529411764705,0.0,0.0,34,6,5.666666666666667,False
sikat bonus аh𝘔𝐀𝐷t𝘖𝘛𝘖 auto sultan,1,sikat bonus аhmadtoto auto sultan,True,0,0,0.0,0.0,0.18181818181818182,33,5,6.6,False
bang jon,0,bang jon,False,0,0,0.0,0.0,0.0,8,2,4.0,False
hadir a,0,hadir a,False,0,0,0.0,0.0,0.0,7,2,3.5,False
bangg kau bikin konten dapet duit,0,bangg kau bikin konten dapet duit,False,0,0,0.0,0.0,0.0,33,6,5.5,False
bahas knp anies kalah anies anies anies,0,bahas knp anies kalah anies anies anies,False,0,0,0.0,0.0,0.0,39,7,5.571428571428571,False
sebanding harga mahal emang mahal last paradise kalo murah orang2 takutnya alamnya rusak,0,sebanding harga mahal emang mahal last paradise kalo murah orang2 takutnya alamnya rusak,False,0,0,0.0,0.011363636363636364,0.0,88,13,6.769230769230769,False
sedih gojo kiko 👇,0,sedih gojo kiko 👇,False,0,0,0.058823529411764705,0.0,0.0,17,4,4.25,False
kerenn parahhh,0,kerenn parahh,False,0,0,0.0,0.0,0.0,14,2,7.0,False
hasil patut diapresiasi motifasi membangun dihujat anak bangsa berjuang membawa nama indonesia kalo kekurangan mutlak kemengan tim,0,hasil patut diapresiasi motifasi membangun dihujat anak bangsa berjuang membawa nama indonesia kalo kekurangan mutlak kemengan tim,False,0,0,0.0,0.0,0.0,130,17,7.647058823529412,False
10107 dunia medis sulit digantikan ai asisten sih kalo diganti sulit kalo dokter diganti emang pekerjaanpekerjaan diganti ai coba search aja pekerjaan sulit diganti ai dunia medis masuk ranah sulit diganti ai,0,10107 dunia medis sulit digantikan ai asisten sih kalo diganti sulit kalo dokter diganti emang pekerjaanpekerjaan diganti ai coba search aja pekerjaan sulit diganti ai dunia medis masuk ranah sulit diganti ai,False,0,0,0.0,0.02403846153846154,0.0,208,32,6.5,False
dokter jipeng yg lucu walo marah2 😮,0,dokter jipeng yg lucu walo marah2 😮,False,0,0,0.02857142857142857,0.02857142857142857,0.0,35,7,5.0,False
ngelantur taste nya bagus teliti liat film orang pecinta film genre movie negeri mengerti review tastenya film horror indonesia terlaris ngehujat tau film berkelas,0,ngelantur taste nya bagus teliti liat film orang pecinta film genre movie negeri mengerti review tastenya film horror indonesia terlaris ngehujat tau film berkelas,False,0,0,0.0,0.0,0.0,163,24,6.791666666666667,False
pasar malam ko datengnya siang,0,pasar malam ko datengnya siang,False,0,0,0.0,0.0,0.0,30,5,6.0,False
bg recommen beli poco f6 poco x7 pro pemakaian arah ngegame 🙏,0,bg recommen beli poco f6 poco x7 pro pemakaian arah ngegame 🙏,False,0,0,0.01639344262295082,0.03278688524590164,0.0,61,12,5.083333333333333,False
sapa bang jon,0,sapa bang jon,False,0,0,0.0,0.0,0.0,13,3,4.333333333333333,False
enueroha anies kalah pilpres 🤮🤮,0,enueroha anies kalah pilpres 🤮🤮,False,0,0,0.06451612903225806,0.0,0.0,31,5,6.2,False
910 gw gw suka bgt jarangjarang film indo sebagus ceritanya emg ga masuk akal gw suka sih idenya jokan,0,910 gw gw suka bgt jarangjarang film indo sebagus ceritanya emg ga masuk akal gw suka sih idenya jokan,False,0,0,0.0,0.029411764705882353,0.0,102,19,5.368421052631579,False
among us 10 juta,0,among us 10 juta,False,0,0,0.0,0.125,0.0,16,4,4.0,False
keren bang gw anak it berasa les ekonomi segi penyampaian mudah dipahami trus analoginya simple bikin gw ngerti the best pokoknya ditunggu next materinya bang segment,0,keren bang gw anak it berasa les ekonomi segi penyampaian mudah dipahami trus analoginya simple bikin gw ngerti the best pokoknya ditunggu next materinya bang segment,False,0,0,0.0,0.0,0.0,166,26,6.384615384615385,False
bagus bgt,0,bagus bgt,False,0,0,0.0,0.0,0.0,9,2,4.5,False
scarcity yg penipuan contoh berlian anglo american debeers skrng berlian aja dibikin laboratorium,0,scarcity yg penipuan contoh berlian anglo american debeers skrng berlian aja dibikin laboratorium,False,0,0,0.0,0.0,0.0,97,13,7.461538461538462,False
peka situasinya iya bener ugm bilang gk prasangka curiga ugm bayar menutupi kebenaran lembaga mk aja bayar jokowi ganti undang2 umur capres orang yg anggap cerdas jadikan ternakan jokowi memanfaatkan follower yg jutaan menjilati sang raja jawa 🤣🤣🤣🤣 😜😜😜😜😜,0,peka situasinya iya bener ugm bilang gk prasangka curiga ugm bayar menutupi kebenaran lembaga mk aja bayar jokowi ganti undang2 umur capres orang yg anggap cerdas jadikan ternakan jokowi memanfaatkan follower yg jutaan menjilati sang raja jawa 🤣🤣 😜😜,False,0,0,0.03543307086614173,0.003937007874015748,0.0,254,39,6.512820512820513,False
kirain suara fiersa besari smph mrp bngt,0,kirain suara fiersa besari smph mrp bngt,False,0,0,0.0,0.0,0.0,40,7,5.714285714285714,False
akuuuuuuuuuuu,0,akuu,False,0,0,0.0,0.0,0.0,13,1,13.0,False
hubungan gojo kiko gojo mati dikalahin sukuna 😢,0,hubungan gojo kiko gojo mati dikalahin sukuna 😢,False,0,0,0.02127659574468085,0.0,0.0,47,8,5.875,False
stay kdiwakatobi rindu kota raja ampatwaisai,0,stay kdiwakatobi rindu kota raja ampatwaisai,False,0,0,0.0,0.0,0.0,44,6,7.333333333333333,False
731 sindiran keras samsung 😂😂,0,731 sindiran keras samsung 😂😂,False,0,0,0.06896551724137931,0.10344827586206896,0.0,29,5,5.8,False
kotak nya lemari esssmakan nya harga 10 jt 🤔,0,kotak nya lemari essmakan nya harga 10 jt 🤔,False,0,0,0.022727272727272728,0.045454545454545456,0.0,44,9,4.888888888888889,False
ngatimin07 bansos partai jg pakai bansos masalahnha kesadaran kelas skrg org udh bs mikir bansos bkn efektif alasan bs suara daerah yg mengandalkan tokenism tokoh keluarga,0,ngatimin07 bansos partai jg pakai bansos masalahnha kesadaran kelas skrg org udh bs mikir bansos bkn efektif alasan bs suara daerah yg mengandalkan tokenism tokoh keluarga,False,0,0,0.0,0.011695906432748537,0.0,171,26,6.576923076923077,False
ngelantur bro bahas film2 david lynch lost highway mulholland drive blue velvet gua suka bgt sm film2 david lynch surealist mood creepy 😂,0,ngelantur bro bahas film2 david lynch lost highway mulholland drive blue velvet gua suka bgt sm film2 david lynch surealist mood creepy 😂,False,0,0,0.0072992700729927005,0.014598540145985401,0.0,137,23,5.956521739130435,False
langsung cairkan kemenangan 𝘈 𝙃 𝙈 а d 𝙏 𝘖 𝑇 оsaatnya investasi 🦅,1,langsungcairkankemenanganahmаdtotоsaatnyainvestasi🦅,True,0,0,0.015625,0.0,0.09375,64,14,4.571428571428571,False
fiersa besari tdi,0,fiersa besari tdi,False,0,0,0.0,0.0,0.0,17,3,5.666666666666667,False
menarik nih judulnya titip save ya deadline tgl 19 20 21 mei 2025 besok2 coba nonton kalo deadline udah semoga yg bantu kasih notif 😂,0,menarik nih judulnya titip save ya deadline tgl 19 20 21 mei 2025 besok2 coba nonton kalo deadline udah semoga yg bantu kasih notif 😂,False,0,0,0.007518796992481203,0.08270676691729323,0.0,133,25,5.32,False
mata telinga mendengar mulut mengunyah otak membayangkan,0,mata telinga mendengar mulut mengunyah otak membayangkan,False,0,0,0.0,0.0,0.0,56,7,8.0,False
beh mntapp,0,beh mntapp,False,0,0,0.0,0.0,0.0,10,2,5.0,False
film cocok orang 1 suka komplain film indonesia isinya horor mulu mempermainkan ilmu agama 2 komplain film indonesia kebanyakan adaptasi thread viral 3 suka komplain film indonesia keseringan reza rahadian vino g bastian yaaaa 😅,0,film cocok orang 1 suka komplain film indonesia isinya horor mulu mempermainkan ilmu agama 2 komplain film indonesia kebanyakan adaptasi thread viral 3 suka komplain film indonesia keseringan reza rahadian vino g bastian yaa 😅,False,0,0,0.0043859649122807015,0.013157894736842105,0.0,228,35,6.514285714285714,False
serui kangserui kep yapen asekk 😊😊😊,0,serui kangserui kep yapen asekk 😊😊,False,0,0,0.08571428571428572,0.0,0.0,35,6,5.833333333333333,False
mainan 2 jepang harganya 500 bang klo dirupiahkan rp50000,0,mainan 2 jepang harganya 500 bang klo dirupiahkan rp500,False,0,0,0.0,0.15789473684210525,0.0,57,9,6.333333333333333,False
bajirut carloantunez137 😂😂😂,0,bajirut carloantunez137 😂😂,False,0,0,0.1111111111111111,0.1111111111111111,0.0,27,3,9.0,False
jang lupa biak klau pace 😁,0,jang lupa biak klau pace 😁,False,0,0,0.038461538461538464,0.0,0.0,26,6,4.333333333333333,False
sumpah nonton film nungguin banget review lu bang rilis,0,sumpah nonton film nungguin banget review lu bang rilis,False,0,0,0.0,0.0,0.0,55,9,6.111111111111111,False
up segocrispy,0,up segocrispy,False,0,0,0.0,0.0,0.0,13,2,6.5,False
ikeandri3079 mhal krn medannya perbukitan gk pilot pandai terbang kawasan perbukitan kyk papua buktinya aj pilotnya kbykn dr org negeri,0,ikeandri3079 mhal krn medannya perbukitan gk pilot pandai terbang kawasan perbukitan kyk papua buktinya aj pilotnya kbykn dr org negeri,False,0,0,0.0,0.02962962962962963,0.0,135,20,6.75,False
kiko sirkus harganya 10 juta,0,kiko sirkus harganya 10 juta,False,0,0,0.0,0.07142857142857142,0.0,28,5,5.6,False
buset isinya spoiler isi filmnya 😂,0,buset isinya spoiler isi filmnya 😂,False,0,0,0.029411764705882353,0.0,0.0,34,6,5.666666666666667,False
review blood brother bg 😊,0,review blood brother bg 😊,False,0,0,0.04,0.0,0.0,25,5,5.0,False
loh plot twist nya si jefri orang cari maju mundur nonton gajadi deh kalo gitu 🧐,0,loh plot twist nya si jefri orang cari maju mundur nonton gajadi deh kalo gitu 🧐,False,0,0,0.0125,0.0,0.0,80,16,5.0,False
bang review mainan iron man pls,0,bang review mainan iron man pls,False,0,0,0.0,0.0,0.0,31,6,5.166666666666667,False
yahdanmuiz thanks for watching 🙏🏻,0,yahdanmuiz thanks for watching 🙏🏻,False,0,0,0.06060606060606061,0.0,0.0,33,5,6.6,False
tonton bloood brothers,0,tonton blood brothers,False,0,0,0.0,0.0,0.0,22,3,7.333333333333333,False
yg dibenak disitulah orang tua merampok hasil bumi kelangsungan hidup,0,yg dibenak disitulah orang tua merampok hasil bumi kelangsungan hidup,False,0,0,0.0,0.0,0.0,69,10,6.9,False
bahas definisi gaya realis surealis sih visual john wick realis cerita ga real sih dimasukkan gaya film deh masuk gaya hyperrealism,0,bahas definisi gaya realis surealis sih visual john wick realis cerita ga real sih dimasukkan gaya film deh masuk gaya hyperrealism,False,0,0,0.0,0.0,0.0,131,21,6.238095238095238,False
mantap penjelasannya pake bahasa mudah orang awam dimengerti saran teori deskripsi istilah dikasih contoh kasusnya bang udah realita indonesia negeri biar orang awam mudah mencerna thanks a lot abangku lanjutkan sukses teruss semoga amal jariyah aamiin,0,mantap penjelasannya pake bahasa mudah orang awam dimengerti saran teori deskripsi istilah dikasih contoh kasusnya bang udah realita indonesia negeri biar orang awam mudah mencerna thanks a lot abangku lanjutkan sukses teruss semoga amal jariyah aamiin,False,0,0,0.0,0.0,0.0,252,36,7.0,False
keren ka2salam hormat dr sorong,0,keren ka2salam hormat dr sorong,False,0,0,0.0,0.03225806451612903,0.0,31,5,6.2,False
seru main d 𝑂 я 𝘼 𝟩 𝟽bareng temanteman asyik 🤬,1,serumaindoяa77barengtemantemanasyik🤬,True,0,0,0.021739130434782608,0.043478260869565216,0.08695652173913043,46,11,4.181818181818182,False
hubungan gojo eskiko dipotong 😂,0,hubungan gojo eskiko dipotong 😂,False,0,0,0.03225806451612903,0.0,0.0,31,5,6.2,False
vo nya fiersa deh,0,vo nya fiersa deh,False,0,0,0.0,0.0,0.0,17,4,4.25,False
oke bang tonton henrydesmo6957 😁,0,oke bang tonton henrydesmo6957 😁,False,0,0,0.03125,0.125,0.0,32,5,6.4,False
yuli cantik banget,0,yuli cantik banget,False,0,0,0.0,0.0,0.0,18,3,6.0,False
akhirnyaa yaaaa 😂,0,akhirnyaa yaa 😂,False,0,0,0.058823529411764705,0.0,0.0,17,3,5.666666666666667,False
orang bego maen slot,0,orang bego maen slot,False,0,0,0.0,0.0,0.0,20,4,5.0,False
bugbountyhuntersp9zm ya karna gak ngerti publik tu pengurus tu,0,bugbountyhuntersp9zm ya karna gak ngerti publik tu pengurus tu,False,0,0,0.0,0.016129032258064516,0.0,62,9,6.888888888888889,False
sesuai nama randomandfunnyvideos653,0,sesuai nama randomandfunnyvideos653,False,0,0,0.0,0.08571428571428572,0.0,35,3,11.666666666666666,False
fathurrosiq6v kepercayaan dunia survey kompas kepuasan publik 100 prabowo menjabat koq nyambung kepercayaan dunia 🤦,0,fathurrosiq6v kepercayaan dunia survey kompas kepuasan publik 100 prabowo menjabat koq nyambung kepercayaan dunia 🤦,False,0,0,0.008695652173913044,0.034782608695652174,0.0,115,15,7.666666666666667,False
abang beli mainan gojo satoru searga 10 utu abang tukar kiko kotak nya dipitjem,0,abang beli mainan gojo satoru searga 10 utu abang tukar kiko kotak nya dipitjem,False,0,0,0.0,0.02531645569620253,0.0,79,14,5.642857142857143,False
ditungguin upload 😅,0,ditungguin upload 😅,False,0,0,0.05263157894736842,0.0,0.0,19,3,6.333333333333333,False
shalawatin semoga nyampe 😁,0,shalawatin semoga nyampe 😁,False,0,0,0.038461538461538464,0.0,0.0,26,4,6.5,False
akeyah anak yatim keren booyah,0,akeyah anak yatim keren booyah,False,0,0,0.0,0.0,0.0,30,5,6.0,False
orang gila yaa cek nya kantong mu bego nenio1f,0,orang gila yaa cek nya kantong mu bego nenio1f,False,0,0,0.0,0.021739130434782608,0.0,46,9,5.111111111111111,False
penuh plot twist jir wkwk gw absolut cinema ✋😶🤚,0,penuh plot twist jir wkwk gw absolut cinema ✋😶🤚,False,0,0,0.06382978723404255,0.0,0.0,47,9,5.222222222222222,False
kairi wkwkwk gile ngehujat cuyy viewers volix wkwkw,0,kairi wkwkwk gile ngehujat cuyy viewers volix wkwkw,False,0,0,0.0,0.0,0.0,51,8,6.375,False
kekalahan gak tuh,0,kekalahan gak tuh,False,0,0,0.0,0.0,0.0,17,3,5.666666666666667,False
seger,0,seger,False,0,0,0.0,0.0,0.0,5,1,5.0,False
info spek drone,0,info spek drone,False,0,0,0.0,0.0,0.0,15,3,5.0,False
ferry irwandi persis profesor money heist versi eropa nya bener2,0,ferry irwandi persis profesor money heist versi eropa nya bener2,False,0,0,0.0,0.015625,0.0,64,10,6.4,False
ssmua pengamat mengawal memotifasi negara pemerintahan yg menggolontorkan program kerakyatan yg membutuhkan dana dukung kawal lembaga menteri dirjen irjen bumn bumd korupsi budaya pejabat laporkan presiden rakyat orang lapangan haris lapor beliau,0,ssmua pengamat mengawal memotifasi negara pemerintahan yg menggolontorkan program kerakyatan yg membutuhkan dana dukung kawal lembaga menteri dirjen irjen bumn bumd korupsi budaya pejabat laporkan presiden rakyat orang lapangan haris lapor beliau,False,0,0,0.0,0.0,0.0,246,32,7.6875,False
gw bingung sistem ekonomi negara mengikuti ideologi negara for example ideologi falsafah negara adlh pancasila sistem ekonomi kecendrungannya campuran classic keynesian idealnyakan pengaplikasian sistem ekonomi pancasila atw kajian ttg sistem ekonomi pancasila bingung gue ☕,0,gw bingung sistem ekonomi negara mengikuti ideologi negara for example ideologi falsafah negara adlh pancasila sistem ekonomi kecendrungannya campuran classic keynesian idealnyakan pengaplikasian sistem ekonomi pancasila atw kajian ttg sistem ekonomi pancasila bingung gue ☕,False,0,0,0.0036496350364963502,0.0,0.0,274,35,7.828571428571428,False
keee 5jt,0,kee 5jt,False,0,0,0.0,0.125,0.0,8,2,4.0,False
udah tenggelam ya bg jd butuh panjatan 😂,0,udah tenggelam ya bg jd butuh panjatan 😂,False,0,0,0.025,0.0,0.0,40,8,5.0,False
santun banget channel ferry irwandi bang,0,santun banget channel ferry irwandi bang,False,0,0,0.0,0.0,0.0,40,6,6.666666666666667,False
pastoor gak apa2 permainan gak indah bagus menang 😂😂😂😂,0,pastoor gak apa2 permainan gak indah bagus menang 😂😂,False,0,0,0.07407407407407407,0.018518518518518517,0.0,54,9,6.0,False
duit adsense cair ya makan enak wkwk,0,duit adsense cair ya makan enak wkwk,False,0,0,0.0,0.0,0.0,36,7,5.142857142857143,False
kiko gojo sotoru 😢😭😭😭😭,0,kiko gojo sotoru 😢😭😭,False,0,0,0.22727272727272727,0.0,0.0,22,4,5.5,False
hmmm anonim layak berbicara,0,hmm anonim layak berbicara,False,0,0,0.0,0.0,0.0,27,4,6.75,False
keberuntungan nggak mengenal buktinya dapet menang 𝘼 e я 𝙊 𝟪 𝟪 🚧,1,keberuntungannggakmengenalbuktinyadapetmenangaeяo88🚧,True,0,0,0.015625,0.03125,0.0625,64,13,4.923076923076923,False
perbanyak konten vlog v link,0,perbanyak konten vlog v link,False,0,0,0.0,0.0,0.0,28,5,5.6,False
kalo joget menang mesti kontestasi nyari presiden utk talent joget,0,kalo joget menang mesti kontestasi nyari presiden utk talent joget,False,0,0,0.0,0.0,0.0,66,10,6.6,False
𝗪𝗘𝗧𝗢𝗡𝟴𝟴 maen santai aja tetep wedey jutaan 🚩,1,weton88 maen santai aja tetep wedey jutaan 🚩,True,0,0,0.022727272727272728,0.045454545454545456,0.1590909090909091,44,8,5.5,False
